kaisai_tsukihi,keibajo_code,race_bango,top3_hit_count,top5_hit_count,top3_predicted,top3_actual,top5_predicted,top5_actual
129,44,1,1,3,"7,8,1","7,12,2","7,8,1,12,6","7,12,2,6,4"
129,44,2,0,2,"9,14,7","4,1,8","9,14,7,1,10","4,1,8,7,3"
129,44,3,2,4,"10,12,5","6,5,10","10,12,5,3,2","6,5,10,2,12"
129,44,4,2,3,"1,2,3","7,2,1","1,2,3,4,5","7,2,1,8,5"
129,44,5,1,3,"1,2,3","7,1,5","1,2,3,4,5","7,1,5,6,4"
129,44,6,0,3,"3,6,2","5,1,4","3,6,2,7,1","5,1,4,2,6"
129,44,7,0,0,"9,7,11","6,12,3","9,7,11,5,10","6,12,3,4,13"
129,44,8,2,4,"2,3,8","7,3,8","2,3,8,1,4","7,3,8,1,2"
129,44,9,0,2,"5,2,8","1,6,4","5,2,8,7,1","1,6,4,3,8"
129,44,10,1,3,"5,7,1","7,10,4","5,7,1,10,9","7,10,4,13,5"
129,44,11,1,3,"1,2,3","1,8,10","1,2,3,4,5","1,8,10,3,5"
129,44,12,0,2,"1,7,6","5,11,2","1,7,6,2,14","5,11,2,6,3"
129,48,1,1,2,"11,5,10","11,4,3","11,5,10,8,12","11,4,3,2,5"
129,48,2,0,1,"9,1,2","12,11,6","9,1,2,10,5","12,11,6,8,2"
129,48,3,0,0,"3,12,6","9,2,1","3,12,6,11,7","9,2,1,10,8"
129,48,4,0,0,"8,9,4","2,1,3","8,9,4,6,11","2,1,3,7,12"
129,48,5,0,1,"12,4,2","6,1,7","12,4,2,5,8","6,1,7,12,3"
129,48,6,0,1,"1,4,9","12,3,7","1,4,9,11,6","12,3,7,1,8"
129,48,7,1,3,"1,2,3","11,6,1","1,2,3,4,5","11,6,1,3,4"
129,48,8,0,0,"8,2,10","5,7,4","8,2,10,3,1","5,7,4,12,11"
129,48,9,1,2,"11,3,4","8,6,4","11,3,4,1,10","8,6,4,10,7"
129,48,10,0,2,"1,2,3","7,5,9","1,2,3,4,5","7,5,9,1,8"
129,48,11,1,2,"8,7,10","8,6,12","8,7,10,11,5","8,6,12,1,10"
129,48,12,2,3,"2,6,4","5,4,2","2,6,4,7,3","5,4,2,1,3"
129,51,1,2,4,"1,5,3","5,2,1","1,5,3,9,2","5,2,1,3,4"
129,51,2,2,5,"1,2,3","1,2,4","1,2,3,4,5","1,2,4,3,5"
129,51,3,1,3,"7,6,5","6,2,3","7,6,5,1,2","6,2,3,5,10"
129,51,4,1,2,"8,6,1","2,8,9","8,6,1,2,3","2,8,9,5,4"
129,51,5,1,3,"1,6,9","1,10,8","1,6,9,7,8","1,10,8,7,3"
129,51,6,1,3,"7,9,3","4,6,9","7,9,3,10,2","4,6,9,7,3"
129,51,7,1,3,"10,9,7","4,7,1","10,9,7,8,2","4,7,1,2,10"
129,51,8,0,2,"1,5,6","9,7,8","1,5,6,4,2","9,7,8,4,1"
129,51,9,1,1,"9,4,2","8,7,2","9,4,2,5,3","8,7,2,1,6"
129,51,10,1,3,"1,2,3","2,4,7","1,2,3,4,5","2,4,7,10,3"
129,51,11,1,2,"12,5,2","5,9,10","12,5,2,3,7","5,9,10,11,7"
129,51,12,2,2,"11,4,7","4,7,8","11,4,7,10,2","4,7,8,5,9"
129,55,1,0,2,"1,2,3","8,9,4","1,2,3,4,5","8,9,4,3,10"
129,55,2,1,3,"1,2,3","5,1,4","1,2,3,4,5","5,1,4,10,9"
129,55,3,1,2,"5,1,6","5,7,2","5,1,6,3,9","5,7,2,1,8"
129,55,4,2,3,"1,2,3","7,3,1","1,2,3,4,5","7,3,1,4,9"
129,55,5,1,4,"1,2,3","5,2,8","1,2,3,4,5","5,2,8,4,3"
129,55,6,1,1,"8,6,7","6,12,9","8,6,7,10,1","6,12,9,3,11"
129,55,7,1,2,"2,4,10","5,4,8","2,4,10,6,3","5,4,8,11,10"
129,55,8,1,1,"9,6,12","3,11,6","9,6,12,1,2","3,11,6,5,4"
129,55,9,1,3,"10,2,7","2,1,4","10,2,7,8,3","2,1,4,3,10"
129,55,10,1,3,"4,7,1","7,3,2","4,7,1,5,2","7,3,2,1,8"
129,55,11,0,3,"2,6,9","3,1,5","2,6,9,8,1","3,1,5,2,8"
129,55,12,1,2,"1,9,2","7,10,1","1,9,2,10,3","7,10,1,11,6"
130,44,1,1,2,"7,5,11","8,1,5","7,5,11,10,9","8,1,5,9,4"
130,44,2,0,1,"1,2,3","6,7,9","1,2,3,4,5","6,7,9,1,8"
130,44,3,1,4,"1,2,3","4,5,2","1,2,3,4,5","4,5,2,3,8"
130,44,4,2,2,"1,2,3","9,2,1","1,2,3,4,5","9,2,1,6,8"
130,44,5,1,1,"4,7,11","5,13,7","4,7,11,12,3","5,13,7,6,1"
130,44,6,0,2,"14,7,8","3,10,13","14,7,8,13,9","3,10,13,5,7"
130,44,7,0,3,"7,2,3","10,5,4","7,2,3,4,5","10,5,4,3,6"
130,44,8,0,1,"5,2,9","7,12,11","5,2,9,8,11","7,12,11,4,3"
130,44,9,2,3,"3,5,11","11,10,3","3,5,11,7,6","11,10,3,5,4"
130,44,10,1,2,"10,8,6","11,6,12","10,8,6,16,5","11,6,12,10,7"
130,44,11,1,3,"2,12,7","12,8,10","2,12,7,6,10","12,8,10,7,9"
130,44,12,0,2,"13,11,7","4,1,8","13,11,7,5,2","4,1,8,2,5"
130,48,1,0,1,"4,8,6","9,7,12","4,8,6,1,2","9,7,12,10,6"
130,48,2,1,2,"1,6,11","5,10,1","1,6,11,2,4","5,10,1,11,8"
130,48,3,0,0,"10,4,11","7,6,2","10,4,11,5,1","7,6,2,8,3"
130,48,4,1,2,"3,6,5","1,3,10","3,6,5,8,4","1,3,10,5,7"
130,48,5,2,4,"5,8,3","3,5,4","5,8,3,4,6","3,5,4,2,6"
130,48,6,1,2,"5,6,11","3,8,5","5,6,11,10,2","3,8,5,2,7"
130,48,7,1,3,"12,6,9","3,8,6","12,6,9,10,7","3,8,6,10,9"
130,48,8,1,3,"3,8,6","6,1,4","3,8,6,2,1","6,1,4,2,7"
130,48,9,0,2,"4,3,10","1,9,7","4,3,10,5,9","1,9,7,2,3"
130,48,10,0,1,"4,7,11","6,12,3","4,7,11,9,10","6,12,3,8,10"
130,48,11,1,3,"11,7,6","11,8,12","11,7,6,10,12","11,8,12,6,2"
130,48,12,0,1,"4,6,7","1,5,2","4,6,7,12,9","1,5,2,10,7"
